incident_number,highest_offense_description,family_violence,occurred_date,zip_code,council_district,census_tract,clearance_status,category_description
20192650250,WARRANT ARREST NON TRAFFIC,N,09/22/2019,78701,1,7,C,NA
20061410794,FAMILY DISTURBANCE,N,05/21/2006,78753,1,NA,NA,NA
20205030703,DEBIT CARD ABUSE,N,08/06/2020,78748,5,24.21,N,NA
2010880006,POSSESSION OF MARIJUANA,N,03/29/2010,78702,3,9,NA,NA
20092162436,CRIMINAL TRESPASS,N,08/04/2009,78741,3,23.18,N,NA
20131620068,THEFT BY SHOPLIFTING,N,06/11/2013,78757,7,15,N,Theft
20083591293,DISTURBANCE - OTHER,N,12/24/2008,78723,1,NA,N,NA
20121150077,DISTURBANCE - OTHER,N,04/23/2012,78741,3,NA,N,NA
20063411395,FAMILY DISTURBANCE,N,12/07/2006,78741,3,23.04,N,NA
20071231599,ASSAULT WITH INJURY,N,04/27/2007,78702,3,21.11,NA,NA
20145024929,TERRORISTIC THREAT,N,06/04/2014,78757,7,18.17,O,NA
20045061664,BURGLARY OF RESIDENCE,N,12/24/2004,78723,9,3.06,NA,Burglary
20085011709,BURGLARY OF VEHICLE,N,03/04/2008,78749,8,17.37,NA,Theft
20123571902,DISTURBANCE - OTHER,N,12/22/2012,78721,1,NA,N,NA
20062941319,ASSAULT BY CONTACT FAM/DATING,Y,10/21/2006,78753,4,18.23,O,NA
20101380199,BURGLARY NON RESIDENCE,N,05/18/2010,78705,9,NA,N,Burglary
20082251078,DISTURBANCE - OTHER,N,08/12/2008,78704,3,NA,N,NA
20165044359,CRIMINAL MISCHIEF,N,10/25/2016,78745,5,17.28,N,NA
20073052538,THEFT,N,11/01/2007,78753,4,18,NA,Theft
20075000923,THEFT,N,12/23/2006,78753,7,18.48,NA,Theft
2021740678,CRIMINAL TRESPASS,N,03/15/2021,78757,7,15,C,NA
2017871443,THEFT,N,03/28/2017,78744,2,24.19,O,Theft
20065031929,BURGLARY OF VEHICLE,N,06/19/2006,78741,3,NA,NA,Theft
20103502410,POSS CONTROLLED SUB/NARCOTIC,N,12/16/2010,78702,1,8,C,NA
20122510683,BURGLARY OF RESIDENCE,N,09/07/2012,78704,5,NA,N,Burglary
20192521797,ROBBERY BY ASSAULT,N,09/09/2019,78613,6,203.18,C,Robbery
20172381205,FAMILY DISTURBANCE,N,08/26/2017,78748,5,17.46,NA,NA
20091991657,TERRORISTIC THREAT-FAM/DAT VIO,Y,07/18/2009,78704,5,NA,O,NA
20055015792,CRIMINAL MISCHIEF,N,04/04/2005,78741,3,23.15,NA,NA
20075003110,HARASSMENT,N,01/18/2007,78724,1,22,O,NA
20071591909,WARRANT ARREST NON TRAFFIC,N,06/08/2007,78702,3,NA,C,NA
20172711122,BURGLARY OF RESIDENCE,N,09/28/2017,78758,4,NA,N,Burglary
20111580245,THEFT,N,06/07/2011,78752,4,18.12,C,Theft
20093571648,DAMAGE CITY PROP,N,12/23/2009,78744,2,24.19,NA,NA
20132292035,POSSESSION OF MARIJUANA,N,08/17/2013,78758,4,18.19,C,NA
20045059530,BURGLARY OF VEHICLE,N,12/10/2004,78758,4,18.2,NA,Theft
20135025901,BURGLARY OF VEHICLE,N,06/10/2013,78752,4,15,N,Theft
20102260926,VOCO AMPLIFIED MUSIC/VEHICLE,N,08/14/2010,78741,3,23.04,C,NA
2012681589,FAMILY DISTURBANCE,N,03/08/2012,78745,2,NA,NA,NA
20125037240,BURGLARY OF VEHICLE,N,08/19/2012,78741,3,23.13,N,Theft
20135000033,THEFT FROM AUTO,N,12/31/2012,78617,2,NA,N,Theft
2011911051,AGG ASSAULT FAM/DATE VIOLENCE,Y,04/01/2011,78741,3,NA,C,Aggravated Assault
20053072209,ASSAULT W/INJURY-FAM/DATE VIOL,N,11/03/2005,78752,4,NA,NA,NA
20043662137,FAMILY DISTURBANCE,N,12/31/2004,NA,NA,NA,C,NA
20085034537,CRIMINAL MISCHIEF,N,07/03/2008,78741,3,23.16,NA,NA
20052610468,PUBLIC INTOXICATION,N,09/18/2005,78745,5,17.29,C,NA
20095061833,BURGLARY OF VEHICLE,N,11/01/2009,78741,3,23.07,N,Theft
20181270473,POSS OF DRUG PARAPHERNALIA,N,05/07/2018,78701,9,11,C,NA
20181910917,BURGLARY OF RESIDENCE,N,07/10/2018,78756,7,2.05,N,Burglary
20105067305,THEFT,N,11/13/2010,78746,10,NA,N,Theft
20115037805,BURGLARY OF VEHICLE,N,08/08/2011,78704,3,13,N,Theft
20155008009,IDENTITY THEFT,N,02/24/2015,78744,2,24.31,N,NA
20145028735,BURGLARY OF VEHICLE,N,06/29/2014,78703,9,12,N,Theft
20142291566,TERRORISTIC THREAT,N,08/17/2014,78723,1,21,N,NA
20105046544,DEBIT CARD ABUSE,N,08/31/2010,78746,8,19.17,N,NA
20191281223,ASSAULT BY THREAT,N,05/08/2019,78704,3,20,N,NA
2003924632387,THEFT FROM AUTO,N,05/01/2003,78753,4,18.13,N,Theft
2019531217,THEFT BY SHOPLIFTING,N,02/22/2019,78704,9,NA,N,Theft
2013100758,BURGLARY OF RESIDENCE,N,01/10/2013,78759,7,NA,N,Burglary
20215012321,BURGLARY OF VEH-NO SUSPECT/FU,N,03/29/2021,78660,7,18.4,N,Theft
20158002170,THEFT,N,06/22/2015,78746,8,19.11,N,Theft
20115059635,THEFT,N,12/27/2011,78731,10,1.01,N,Theft
20131721903,TAKE WEAPON FRM POLICE OFFICER,N,06/21/2013,78745,5,NA,C,Aggravated Assault
20175027433,BURGLARY OF VEHICLE,N,06/22/2017,78727,6,NA,N,Theft
20071811842,FAMILY DISTURBANCE,N,06/30/2007,78744,2,NA,N,NA
20115042436,RUNAWAY CHILD,N,09/06/2011,78741,3,23.18,N,NA
2021461139,FAMILY DISTURBANCE,N,02/15/2021,78741,3,23.14,N,NA
20142521120,BURGLARY OF RESIDENCE,N,09/09/2014,78741,3,NA,N,Burglary
20145037537,BURGLARY OF VEHICLE,N,08/23/2014,78741,3,23.07,N,Theft
20151731601,CRIMINAL MISCHIEF,N,06/22/2015,78744,2,24.12,N,NA
2011630340,DAMAGE CITY PROP,N,03/04/2011,78744,2,24.11,C,NA
20173520205,BURGLARY NON RESIDENCE,N,12/18/2017,78723,1,21.08,N,Burglary
20151180440,CRIMINAL TRESPASS/TRANSIENT,N,04/28/2015,78729,6,204.1,C,NA
20171471077,WARRANT ARREST NON TRAFFIC,N,05/27/2017,78756,7,NA,C,NA
20121200627,CHILD ENDANGERMENT- ABANDONMEN,N,04/29/2012,78754,1,18.34,N,NA
20122061366,CUSTODY ARREST TRAFFIC WARR,N,07/24/2012,78745,5,17.13,NA,NA
20061150485,VIOL CITY ORDINANCE - OTHER,N,04/25/2006,78701,NA,1100,C,NA
2020410921,INDECENT EXPOSURE,N,02/10/2020,78701,9,12,C,NA
2003421120679,CUSTODY ARREST TRAFFIC WARR,N,04/22/2003,78745,2,24.09,N,NA
20093640415,CUSTODY ARREST TRAFFIC WARR,N,12/30/2009,78724,1,NA,C,NA
20132111515,WARRANT ARREST NON TRAFFIC,N,07/30/2013,78751,4,15,NA,NA
20055013924,INDECENCY WITH A CHILD/CONTACT,N,03/25/2005,78750,6,204,NA,NA
20152262053,FAMILY DISTURBANCE,N,08/14/2015,78741,3,23,C,NA
20163410638,FAMILY DISTURBANCE,N,12/06/2016,78753,4,18.06,NA,NA
20052531338,THEFT BY SHOPLIFTING,N,09/10/2005,78758,4,18.19,C,Theft
20181781506,THEFT,N,03/28/2018,78753,7,NA,N,Theft
20125018117,PROSTITUTION,N,04/23/2012,78757,7,18.18,C,NA
20051011674,PROSTITUTION,N,04/11/2005,78752,4,NA,NA,NA
20033060084,URINATING IN PUBLIC PLACE,N,11/02/2003,78701,NA,1100,C,NA
20153101771,DWI,N,11/06/2015,78735,8,19.15,C,NA
20081950526,EVADING / FOOT,N,07/13/2008,78704,3,20,NA,NA
20111520148,PUBLIC INTOXICATION,N,06/01/2011,78751,4,15,C,NA
20072891910,POSS OF DRUG PARAPHERNALIA,N,10/16/2007,78721,1,NA,C,NA
20115029207,THEFT FROM AUTO,N,06/12/2011,78724,1,22.02,N,Theft
20103580258,DWI,N,12/24/2010,78701,9,11,C,NA
2003924714943,BURGLARY OF VEHICLE,N,02/09/2003,78750,NA,20405,O,Theft
2020411877,FAMILY DISTURBANCE,N,02/10/2020,78748,5,NA,N,NA
20161030756,ASSAULT W/INJURY-FAM/DATE VIOL,Y,04/12/2016,78704,9,NA,O,NA
2015371027,FEDERAL VIOL/OTHER,N,02/06/2015,78719,2,9800,N,NA
20182670262,CRIMINAL TRESPASS,N,09/24/2018,78701,9,11,C,NA
20158003671,THEFT FROM BUILDING,N,10/17/2015,78759,10,NA,N,Theft
2009512666,VOCO AMPLIFIED MUSIC/VEHICLE,N,02/20/2009,78744,2,24.19,C,NA
20165027937,HARASSMENT,N,12/02/2015,78705,9,6,N,NA
20053551593,DEADLY CONDUCT,N,12/21/2005,78752,4,NA,NA,Aggravated Assault
2009731734,PUBLIC INTOXICATION,N,03/14/2009,78702,3,8,C,NA
2010380831,CUSTODY ARREST TRAFFIC WARR,N,02/07/2010,78753,7,NA,N,NA
20161701130,CUSTODY ARREST TRAFFIC WARR,N,06/18/2016,78613,6,203.18,C,NA
2007661370,CRIMINAL TRESPASS,N,03/07/2007,78751,9,3,N,NA
20165048423,THEFT OF AUTO PARTS,N,11/21/2016,78701,9,11,N,Theft
201420349,AIRPORT PLACES WEAPON PROHIBIT,N,01/02/2014,78719,2,9800,O,NA
20132890893,POSSESSION OF MARIJUANA,N,10/16/2013,78723,1,21.07,C,NA
2011561705,FAMILY DISTURBANCE,N,02/25/2011,78741,3,23.15,N,NA
20201510933,AUTO THEFT,N,05/30/2020,78745,2,NA,N,Auto Theft
20155007990,PROTECTIVE ORDER,N,02/24/2015,78758,4,NA,N,NA
20123161716,DWI 2ND,N,11/11/2012,78704,9,13,NA,NA
20065046936,THEFT,N,09/05/2006,78723,1,21.08,N,Theft
20082711559,ASSAULT WITH INJURY,N,09/27/2008,78702,3,21.11,C,NA
20073350108,PUBLIC INTOXICATION,N,12/01/2007,78752,4,18.12,C,NA
20182921190,BURGLARY OF RESIDENCE,N,10/19/2018,78758,4,18.22,N,Burglary
20053141747,FAMILY DISTURBANCE/PARENTAL,N,11/10/2005,78750,6,17.82,NA,NA
2012191713,FAMILY DISTURBANCE,N,01/19/2012,78745,5,NA,NA,NA
20035027802,THEFT,N,12/16/2003,78748,5,24.07,NA,Theft
20165020051,BURGLARY OF VEHICLE,N,05/14/2016,78746,8,19.1,N,Theft
20051990391,DISTURBANCE - OTHER,N,07/18/2005,78748,2,24.23,N,NA
2003920030828,URINATING IN PUBLIC PLACE,N,01/03/2003,78751,4,21,C,NA
201360118,DOC FIGHTING,N,01/06/2013,78701,9,11,N,NA
20103050851,HARASSMENT,N,11/01/2010,78702,1,8,N,NA
20191442082,POSSESSION OF MARIJUANA,N,05/24/2019,78744,2,24.13,C,NA
20115047827,FORGERY AND PASSING,N,08/01/2011,78660,NA,NA,C,NA
20042801212,AGG ASSAULT,N,10/06/2004,78723,1,21,O,Aggravated Assault
20125005991,BURGLARY OF VEHICLE,N,02/08/2012,78759,7,17.53,N,Theft
20086900620,DEL CONTROLLED SUB/NARCOTIC,N,05/16/2008,78701,9,11,C,NA
20055034657,BURGLARY NON RESIDENCE,N,07/14/2005,78757,7,15.05,NA,Burglary
20171190817,BURGLARY NON RESIDENCE,N,04/29/2017,78752,1,18.11,N,Burglary
20052120530,ASSAULT WITH INJURY,N,07/31/2005,78752,7,NA,O,NA
20073521372,POSS CONTROLLED SUB/NARCOTIC,N,12/18/2007,78702,3,9,NA,NA
20172091141,FAMILY DISTURBANCE,N,07/28/2017,78741,3,NA,NA,NA
2015690580,WARRANT ARREST NON TRAFFIC,N,03/10/2015,78701,9,11,C,NA
20112761285,FAMILY DISTURBANCE,N,10/03/2011,78758,4,18.21,N,NA
20175011982,ASSAULT BY CONTACT,N,03/22/2017,78705,9,NA,N,NA
20205052171,IDENTITY THEFT,N,12/18/2020,78744,2,NA,N,NA
20053500971,AUTO THEFT,N,12/16/2005,78749,8,17.5,NA,Auto Theft
20112620457,CRIMINAL TRESPASS,N,09/19/2011,78701,9,NA,C,NA
20122010853,CRIMINAL MISCHIEF,N,07/19/2012,78757,7,NA,N,NA
2009331495,VOCO SOLICITATION PROHIBIT,N,02/02/2009,78702,3,9,C,NA
20055018797,CRIMINAL MISCHIEF,N,04/20/2005,78753,4,18.23,NA,NA
20185049032,THEFT,N,11/13/2018,78719,2,9800,N,Theft
20055024515,BURGLARY OF VEHICLE,N,05/22/2005,78723,4,21,NA,Theft
20131560546,CRIMINAL MISCHIEF,N,06/01/2013,78724,1,22.02,N,NA
20151741660,POSSESSION OF MARIJUANA,N,06/23/2015,78704,3,NA,C,NA
2011571307,FAMILY DISTURBANCE,N,02/26/2011,78745,5,NA,N,NA
20123011449,DISTURBANCE - OTHER,N,10/27/2012,78705,9,2,N,NA
20032430426,DISTURBANCE - OTHER,N,08/31/2003,78749,8,17.49,NA,NA
20072581899,CRIMINAL MISCHIEF,N,09/15/2007,78741,3,23,O,NA
20173131569,DISTURBANCE - OTHER,N,11/09/2017,78729,6,204,N,NA
20065025527,COUNTERFEITING,N,05/13/2006,78748,5,17.46,N,NA
20152921485,CRIMINAL MISCHIEF,N,10/19/2015,78742,2,23.1,N,NA
20178003730,BURGLARY OF VEHICLE,N,10/05/2017,78753,1,18.35,N,Theft
20171250433,TERRORISTIC THREAT,N,05/05/2017,78723,9,3.06,N,NA
20162950195,CRASH/FAIL STOP AND RENDER AID,N,10/21/2016,78759,10,17.22,N,NA
20051991335,CRIMINAL TRESPASS,N,07/18/2005,78758,7,18.49,NA,NA
20142621901,DWI  .15 BAC OR ABOVE,N,09/19/2014,78660,7,NA,NA,NA
20158001965,BURGLARY OF VEHICLE,N,06/12/2015,78757,7,18.17,N,Theft
20115044465,THEFT,N,07/25/2011,78756,7,2,N,Theft
20082550978,DATING DISTURBANCE,N,09/11/2008,78701,9,11,NA,NA
20075011608,BURGLARY OF VEHICLE,N,03/08/2007,78752,4,18.04,NA,Theft
20081991388,POSS OF DRUG PARAPHERNALIA,N,07/17/2008,78721,3,21.11,C,NA
20061301836,CRIMINAL TRESPASS/TRANSIENT,N,05/10/2006,78704,3,13,NA,NA
20115004240,BURGLARY OF VEHICLE,N,01/22/2011,78741,9,23.04,N,Theft
20165037905,FORGERY - OTHER,N,08/31/2016,78704,9,13,N,NA
20151531719,DISTURBANCE - OTHER,N,06/02/2015,78741,3,NA,N,NA
20182381406,DATING DISTURBANCE,N,08/26/2018,78753,4,18.23,N,NA
20085047002,BURGLARY OF VEHICLE,N,09/04/2008,78704,9,14,NA,Theft
20103412236,POSSESSION OF MARIJUANA,N,12/07/2010,78701,9,11,C,NA
20173231069,FAMILY DISTURBANCE,N,11/19/2017,78727,6,17.85,N,NA
20072461992,LITTERING,N,09/03/2007,78741,3,23.04,C,NA
2011940071,ASSAULT W/INJURY-FAM/DATE VIOL,Y,04/04/2011,78744,2,24.27,C,NA
20115038411,BURGLARY OF VEHICLE,N,08/12/2011,78759,10,17.56,N,Theft
2012971993,FAMILY DISTURBANCE/PARENTAL,N,04/06/2012,78748,5,17.47,N,NA
20062082167,CRED CARD ABUSE - OTHER,N,07/27/2006,78702,3,9,NA,NA
20075003394,BURGLARY OF VEHICLE,N,01/22/2007,78759,7,17.54,NA,Theft
20042211910,DWI,N,08/08/2004,78703,10,16,NA,NA
20115010071,BURGLARY OF RESIDENCE,N,02/25/2011,78744,2,NA,N,Burglary
20062200464,VOCO - ALCOHOL  CONSUMPTION,N,08/08/2006,78704,5,19.01,N,NA
20092481688,THEFT,N,09/05/2009,78753,4,18.13,C,Theft
2003921070298,POSS OF DRUG PARAPHERNALIA,N,04/17/2003,78702,1,8.03,C,NA
2010110130,RESISTING ARREST OR SEARCH,N,01/11/2010,78741,3,NA,C,NA
2020201366,FAMILY DISTURBANCE,N,01/20/2020,78753,4,18.13,NA,NA
20082210406,BURGLARY NON RESIDENCE,N,08/08/2008,78753,4,18.23,NA,Burglary
20185033487,BURGLARY OF VEHICLE,N,08/26/2018,78748,5,17.47,N,Theft
20132221249,DISTURBANCE - OTHER,N,08/10/2013,78749,8,17.49,NA,NA
20105024960,FRAUD - OTHER,N,05/03/2010,78723,1,21.06,N,NA
20112140713,WARRANT ARREST NON TRAFFIC,N,08/02/2011,78702,1,8.03,C,NA
20095067764,CRIMINAL MISCHIEF,N,08/07/2009,78731,10,17.18,N,NA
20172701640,TERRORISTIC THREAT,N,09/27/2017,78758,4,18.45,O,NA
20083470260,THEFT FROM PERSON,N,12/12/2008,78753,4,18,N,Theft
20195002882,BURGLARY OF VEHICLE,N,01/21/2019,78741,3,23,N,Theft
20055053940,BURGLARY OF VEHICLE,N,10/19/2005,78705,9,5,NA,Theft
20051721384,THEFT,N,06/21/2005,78744,2,NA,N,Theft
20112860772,DISTURBANCE - OTHER,N,10/13/2011,78731,10,17.52,N,NA
20055004505,BURGLARY OF VEHICLE,N,01/27/2005,78705,9,6.03,NA,Theft
20142002029,FAMILY DISTURBANCE,N,07/20/2014,78752,4,18.12,NA,NA
20103481282,THEFT BY SHOPLIFTING,N,12/14/2010,78748,5,24.21,N,Theft
20113370149,FAMILY DISTURBANCE,N,12/03/2011,78748,5,NA,NA,NA
20185022562,THEFT OF BICYCLE,N,06/15/2018,78705,9,6,N,Theft
20102102258,HARASSMENT,N,07/29/2010,78757,7,18.18,N,NA
20205037221,HARASSMENT,N,09/16/2020,78617,2,NA,N,NA
20115015328,INDECENCY WITH A CHILD/CONTACT,N,03/25/2011,78745,5,17.13,O,NA
20145052878,THEFT,N,11/28/2014,78745,5,NA,N,Theft
20075003002,BURGLARY OF VEHICLE,N,01/15/2007,78741,3,23.12,NA,Theft
20105005447,HARASSMENT,N,01/30/2010,78758,4,18.2,N,NA
20171970746,AUTO THEFT,N,07/15/2017,78701,9,11,N,Auto Theft
20055067559,THEFT OF AUTO PARTS,N,12/31/2005,78758,4,18.2,NA,Theft
2011810803,CRIMINAL MISCHIEF,N,03/22/2011,78741,3,23.12,N,NA
20145037646,THEFT FROM AUTO,N,08/24/2014,78723,1,NA,N,Theft
20175008461,CRIMINAL MISCHIEF,N,02/26/2017,78748,5,NA,N,NA
2009450556,AIRPORT PLACES WEAPON PROHIBIT,N,02/14/2009,78719,2,9800,C,NA
20042421620,FAMILY DISTURBANCE,N,08/29/2004,78741,3,23.04,N,NA
20202751420,THEFT FROM PERSON,N,10/01/2020,78756,7,2,N,Theft
20195046127,BURGLARY OF VEHICLE,N,11/08/2019,78726,6,NA,N,Theft
2003920510114,POSSESSION OF MARIJUANA,N,02/20/2003,78745,3,20,C,NA
200811824,FAMILY DISTURBANCE,N,01/01/2008,78726,6,17.14,NA,NA
20132091112,CUSTODY ARREST TRAFFIC WARR,N,07/28/2013,78702,1,8.02,C,NA
20105000178,CRIMINAL MISCHIEF,N,12/28/2009,78750,10,17.16,N,NA
20173650305,ASSAULT BY CONTACT FAM/DATING,Y,12/31/2017,78741,3,NA,O,NA
20035000837,BURGLARY OF VEHICLE,N,07/13/2003,78757,7,15.04,NA,Theft
20125008866,BURGLARY OF VEHICLE,N,02/27/2012,78754,1,18.34,N,Theft
20185017670,HARASSMENT,N,05/11/2018,78757,7,15.01,N,NA
20162890009,FAMILY DISTURBANCE,N,10/15/2016,78759,10,17.07,NA,NA
2016870467,AUTO THEFT,N,03/26/2016,78754,1,18.34,N,Auto Theft
20085030753,CRIMINAL MISCHIEF,N,06/12/2008,78756,10,2.04,NA,NA
20075017851,TERRORISTIC THREAT,N,04/11/2007,78753,NA,1813,O,NA
20205043786,THEFT,N,10/27/2020,78752,4,15,N,Theft
20105012075,BURGLARY OF VEHICLE,N,03/11/2010,78705,9,6,N,Theft
20101501059,CHILD ENDANGERMENT- ABANDONMEN,N,05/30/2010,78753,4,18.06,N,NA
2016880672,CUSTODY ARREST TRAFFIC WARR,N,03/28/2016,78744,2,24.19,NA,NA
20178004015,BURGLARY OF VEHICLE,N,10/05/2017,78757,7,18.18,N,Theft
20111441330,PIGEON DROP,N,05/24/2011,78745,2,24,N,NA
20145025211,CRIMINAL MISCHIEF,N,06/06/2014,78701,9,11,N,NA
20162210203,ASSAULT W/INJURY-FAM/DATE VIOL,Y,08/08/2016,78721,1,21.1,C,NA
20125011983,THEFT,N,03/09/2012,78704,5,13.04,N,Theft
20125053025,THEFT OF BICYCLE,N,11/25/2012,78701,9,11,N,Theft
20195025406,BURGLARY OF VEHICLE,N,06/20/2019,78701,9,11,N,Theft
20043461850,POSSESSION OF MARIJUANA,N,12/11/2004,78702,3,8.01,C,NA
20152980781,AUTO THEFT,N,10/23/2015,78702,1,8.03,N,Auto Theft
2004611273,CRIMINAL TRESPASS/TRANSIENT,N,03/01/2004,78703,10,16,N,NA
20181400715,FAMILY DISTURBANCE,N,05/20/2018,78758,4,18.21,NA,NA
20085007151,RUNAWAY CHILD,N,02/08/2008,78726,6,17.14,N,NA
2010601447,FORGERY AND PASSING,N,03/01/2010,78754,1,18.34,C,NA
20165026664,DEBIT CARD ABUSE,N,05/14/2016,78745,5,20,N,NA
20082040634,FORGERY AND PASSING,N,07/22/2008,78744,2,24.27,NA,NA
20155048400,HARASSMENT,N,11/01/2015,78758,7,NA,N,NA
20173072048,POSS OF DRUG PARAPHERNALIA,N,11/03/2017,78745,2,NA,C,NA
2005590870,AUTO THEFT,N,02/27/2005,78741,3,23.18,O,Auto Theft
20168002965,THEFT,N,06/20/2016,78748,2,NA,N,Theft
2019280634,POSS CONTROLLED SUB/NARCOTIC,N,01/28/2019,78723,1,21,C,NA
20043451124,FAMILY DISTURBANCE,N,12/10/2004,78724,1,22,N,NA
20133560773,BURGLARY OF VEHICLE,N,12/22/2013,78731,10,1,N,Theft
2011620256,FAMILY DISTURBANCE,N,03/03/2011,78745,2,24.1,NA,NA
20162990121,FAMILY DISTURBANCE/PARENTAL,N,10/25/2016,78753,4,NA,NA,NA
20125010998,TERRORISTIC THREAT-FAM/DAT VIO,Y,11/01/2011,78744,2,24.12,N,NA
20121461198,VIOL CITY ORDINANCE - OTHER,N,05/25/2012,78704,5,20,C,NA
201241734,BURGLARY OF VEHICLE,N,01/02/2012,78741,3,23.18,N,Theft
2006581313,ASSAULT W/INJURY-FAM/DATE VIOL,Y,02/27/2006,78757,7,15.04,C,NA
20123140232,DWI,N,11/09/2012,78703,9,NA,C,NA
20062990914,FELONY ENHANCEMENT/ASSLT W/INJ,Y,10/26/2006,78748,2,24.23,C,NA
2021881587,ASSAULT BY CONTACT,N,03/29/2021,78753,4,18.23,NA,NA
2006691818,VIOL OF COURT ORDER-NON EPO-PO,N,03/10/2006,78741,3,23,NA,NA
20162050189,FAMILY DISTURBANCE,N,07/23/2016,78723,1,21,N,NA
20075012809,VIOL CITY ORDINANCE - WRECKER,N,03/16/2007,78759,10,17.07,O,NA
20153180775,FAMILY DISTURBANCE,N,11/14/2015,78756,7,2.06,N,NA
20153201381,THEFT BY SHOPLIFTING,N,11/16/2015,NA,NA,NA,C,Theft
2016710683,AUTO THEFT,N,03/11/2016,78741,3,NA,N,Auto Theft
20092480240,DWI - CHILD PASSENGER,N,09/05/2009,78753,7,18.26,C,NA
20093182429,RUNAWAY CHILD,N,11/14/2009,78724,1,NA,N,NA
20045060577,FRAUD - OTHER,N,12/17/2004,78748,5,17.72,O,NA
20072362258,DATING DISTURBANCE,N,08/24/2007,78745,5,20.02,NA,NA
20075062414,THEFT,N,11/22/2007,78759,7,17.54,NA,Theft
2013210944,DISTURBANCE - OTHER,N,01/21/2013,78752,4,NA,N,NA
20152310933,FAMILY DISTURBANCE,N,08/19/2015,78741,3,NA,N,NA
20121810130,BURGLARY OF VEHICLE,N,06/29/2012,78746,10,19.12,N,Theft
20071451178,CRIMINAL TRESPASS,N,05/25/2007,78701,9,11,C,NA
20168002386,THEFT,N,05/05/2016,78748,5,17.74,N,Theft
20201811313,UNLAWFUL CARRYING WEAPON,N,06/29/2020,78757,7,15,N,NA
20102042621,DWI,N,07/23/2010,78757,7,18.17,C,NA
20071121836,CRIMINAL MISCHIEF,N,04/22/2007,78724,1,22,O,NA
20142420674,FAILURE TO REG AS SEX OFFENDER,N,08/30/2014,78759,10,25,N,NA
20092300246,FORGERY OF IDENTIFICATION,N,08/18/2009,78701,9,7,C,NA
20072052239,VIOL OF PARK CURFEW,N,07/24/2007,78701,9,11,C,NA
20165018041,PROTECTIVE ORDER,N,05/01/2016,78748,2,24.22,N,NA
20141560068,ASSAULT WITH INJURY,Y,06/04/2014,78741,3,NA,NA,NA
20161920139,ASSAULT W/INJURY-FAM/DATE VIOL,Y,07/10/2016,78729,6,204,N,NA
20071091470,VIOL OF PROTECTIVE ORDER,N,04/09/2007,78744,2,24.27,O,NA
20095021481,BURGLARY OF RESIDENCE,N,04/16/2009,78753,4,NA,N,Burglary
20093102159,ASSAULT W/INJURY-FAM/DATE VIOL,Y,11/06/2009,78741,3,23.18,N,NA
2009510091,DWI,N,02/20/2009,78753,7,18.39,C,NA
2011211010,WARRANT ARREST NON TRAFFIC,N,01/21/2011,78704,9,14.01,C,NA
20055066196,ASSAULT BY THREAT,N,12/23/2005,78703,10,16,NA,NA
20162370334,FAMILY DISTURBANCE,N,08/24/2016,78704,5,13,NA,NA
2003921590534,ASSAULT W/INJURY-FAM/DATE VIOL,Y,06/08/2003,78741,3,23.18,C,NA
20053240922,ASSAULT W/INJURY-FAM/DATE VIOL,N,11/20/2005,78744,2,NA,N,NA
20081142530,VIOL CITY ORDINANCE - OTHER,N,04/23/2008,78701,9,11,C,NA
20145022990,DEBIT CARD ABUSE,N,05/17/2014,78704,3,13,N,NA
20095032097,BURGLARY OF VEHICLE,N,06/07/2009,78731,10,NA,N,Theft
20095053261,HARASSMENT,N,09/19/2009,78746,10,19.13,C,NA
20192930346,UNLAWFUL CARRYING WEAPON,N,10/20/2019,78759,6,17.54,C,NA
20195008983,THEFT BY SHOPLIFTING,N,03/03/2019,78758,7,18.49,N,Theft
20115022081,IDENTITY THEFT,N,05/02/2011,78758,4,18.19,O,NA
20132842068,FAMILY DISTURBANCE,N,10/11/2013,78752,4,18,N,NA
20075042357,THEFT,N,08/02/2007,78741,3,23,NA,Theft
20135020967,THEFT,N,05/13/2013,78705,9,6.04,N,Theft
20035029201,FRAUD - OTHER,N,12/17/2003,78723,1,NA,NA,NA
20148001268,THEFT BY SHOPLIFTING,N,05/12/2014,78741,3,23,N,Theft
20191330778,ASSAULT WITH INJURY,N,05/13/2019,78702,3,9,N,NA
20175011473,BURGLARY OF VEHICLE,N,03/19/2017,78753,4,NA,N,Theft
20128000756,GRAFFITI,N,04/12/2012,78757,7,NA,N,NA
20183100319,THEFT,N,11/06/2018,78721,3,21.11,N,Theft
20205016724,BURGLARY OF VEHICLE,N,04/27/2020,78758,7,18.5,N,Theft
2005561606,BURGLARY OF RESIDENCE,N,02/25/2005,78724,1,NA,O,Burglary
20195001695,CRIMINAL MISCHIEF,N,01/12/2019,78701,9,11,N,NA
20185044990,THEFT BY SHOPLIFTING,N,10/27/2018,78723,1,21,N,Theft
20065029787,BURGLARY OF RESIDENCE,N,06/08/2006,78721,1,NA,NA,Burglary
20071540195,AUTO THEFT,N,06/03/2007,78723,4,NA,NA,Auto Theft
20041400600,CUSTODY ARREST TRAFFIC WARR,N,05/19/2004,78741,3,NA,C,NA
2010800528,AIRPORT - FEDERAL VIOL,N,03/21/2010,78719,2,9800,N,NA
20123120621,WARRANT ARREST NON TRAFFIC,N,11/07/2012,78704,9,NA,C,NA
20152190598,DISTURBANCE - OTHER,N,06/29/2015,78704,5,NA,N,NA
